text,created_at,geo,lang,place,coordinates,user.favourites_count,user.statuses_count,user.description,user.location,user.id,user.created_at,user.verified,user.following,user.url,user.listed_count,user.followers_count,user.default_profile_image,user.utc_offset,user.friends_count,user.default_profile,user.name,user.lang,user.screen_name,user.geo_enabled,user.profile_background_color,user.profile_image_url,user.time_zone,id,favorite_count,retweeted,source,favorited,retweet_count 
"b'@Dadsquarisi Mestra, causdicos e muita gente de olho nos mais altos postos da magistratura, desses que vo chorar https://t.co/v7aUagqRR8'",2019-04-14 18:56:02,,pt,b'None',,18,1616,"b'A QUEM INTERESSAR POSSA\nRespeitaremos crenas religiosas, desde que religiosos no se envolvam com nossos comentrios.'","Setor Central, Goiânia",1068687060217864193,2018-12-01 02:03:45,False,False,,0,4,False,,29,True,b'Mac Mach',pt,MacMach77,False,F5F8FA,http://pbs.twimg.com/profile_images/1088915213389365249/YjmmRiOM_normal.jpg,,1117501783532822537,0,False,Twitter for Android,False,0
b'#Poltica O catico incio de Governo de Bolsonaro | Brasil | EL PAS Brasil https://t.co/fgiaox4Exy',2019-04-14 18:56:04,,pt,"b""Place(_api=None, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='So Paulo', full_name='So Paulo, Brasil', country_code='BR', country='Brasil', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]), attributes={})""",,10,35504,b'https://cristovaoblogspostcom.blogspot.com.br/',São Paulo,260832101,2011-03-04 18:01:28,False,False,https://www.facebook.com/cristovao.dm,9,533,False,,5001,False,b'Cristovo Oficial',pt,Cristovao_dm,True,1B95E0,http://pbs.twimg.com/profile_images/1114676110384488448/3kfQN3Ve_normal.png,,1117501793058029569,0,False,Twitter for Android,False,0
"b'@MaxwelMoroJr @azevedofonseca @BolsonaroSP @opropriolavo A culpa nao  do Paulo Freire, ele deixou a ""receita pront https://t.co/aXEXaL1DNW'",2019-04-14 18:56:14,,pt,b'None',,2084,501,"b'Gestor e Corretor de Imveis. A prepotncia te faz forte por um dia; a humildade, para sempre.'","Andradina, Brasil",1027761866704072704,2018-08-10 03:41:38,False,False,,0,27,False,,104,True,b'Rodrigo Boreli',pt,RoBoreli,False,F5F8FA,http://pbs.twimg.com/profile_images/1112135479162474497/LOm6op8H_normal.jpg,,1117501834510446593,0,False,Twitter for Android,False,0
"b'@zehdeabreu Vamos orar. Se t ruim com um moderado na vice-presidencia, imagina se entra um to doido quanto todo m https://t.co/bhJE4oOhMC'",2019-04-14 18:56:14,,pt,b'None',,5623,2171,b'None',Zurich,1000168174954909698,2018-05-26 00:14:09,False,False,,1,47,False,,140,True,b'nairobi',en,nairobialboran,False,F5F8FA,http://pbs.twimg.com/profile_images/1085168909106507777/o6mR4x0B_normal.jpg,,1117501834694942722,0,False,Twitter for iPhone,False,0
"b'@dboa_styles @LatuffCartoons Mas  transparente. A questo  que a esquerda IRIA aprovar, mas foi s sai do poder q https://t.co/LhLla5kZO4'",2019-04-14 18:56:17,,pt,b'None',,1617,1975,b'None',sp,440105702,2011-12-18 15:40:04,False,False,,0,10,False,,36,True,b'Davy Saviani',pt,DavySaviani,False,C0DEED,http://pbs.twimg.com/profile_images/1056426152003362817/slfiRI-j_normal.jpg,,1117501846828900352,0,False,Twitter Web Client,False,0
b'@LeonardoBoff @MarceloFreixo @jairbolsonaro Fico pensando nos fantasmas aterradores de todos os brasileiros que mor https://t.co/gLjiI1Q387',2019-04-14 18:56:21,,pt,b'None',,694,2488,b'None',,1054531835445891072,2018-10-23 00:35:56,False,False,,0,5,False,,58,True,b'Srad Mendes',pt,MendesSrad,False,F5F8FA,http://pbs.twimg.com/profile_images/1067378145844699136/QzOZ2ss8_normal.jpg,,1117501865653153792,0,False,Twitter for Android,False,0
"b'@tuliogadelha Voc tbm  uma pessoa bem especial, retardados tm vez neste governo!'",2019-04-14 18:56:22,,pt,b'None',,9357,2390,"b'Sing me a song of a lass that is gone, say could that lass be I?!'","Santa Catarina, Brazil",1051539055874400256,2018-10-14 18:23:42,False,False,,0,50,False,,105,True,b'Mariana Trindade',en,Mariana69004141,False,F5F8FA,http://pbs.twimg.com/profile_images/1067793055493824513/CU3m1bjG_normal.jpg,,1117501869960695815,0,False,Twitter for iPhone,False,0
b'obras do governo  bolso',2019-04-14 18:56:28,,pt,b'None',,2459,5313,"b""'Sou Tricolor De Corao'""",Colatina,973302240181137408,2018-03-12 20:58:31,False,False,,0,465,False,,1386,True,b'Waldir Buss',pt,BussWaldir,False,F5F8FA,http://pbs.twimg.com/profile_images/1016982157540118528/cK0TaJzW_normal.jpg,,1117501893687873542,0,False,Twitter Web App,False,0
"b'U.. Raquel ,  quando colocamos na mo dos outros nossa felicidade ou infelicidade, caiu no  colo do governo vira l https://t.co/wMNA508TGg'",2019-04-14 18:56:30,,pt,b'None',,87457,66864,b'None',,503239202,2012-02-25 16:37:47,False,False,,5,174,False,,142,False,b'Sandriza Zanazi',pt,Zasandri,True,EDC7DC,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1117501902105788416,0,False,Twitter for Android,False,0
b'gua finalmente a caminho do Nordeste!',2019-04-14 18:56:31,,pt,b'None',,2120,1218,"b'Terapeuta Reiki, me, esposa.\nFiliada ao PSL\nMeu presidente  Jair Messias Bolsonaro!\nApoio meu presidente!\n#PatriaAmadaBrasil'","Rio de Janeiro, Brasil",1062066326427045889,2018-11-12 19:35:19,False,False,,1,672,False,,635,False,b'Drikka ',pt,DrikkaCarioca,False,000000,http://pbs.twimg.com/profile_images/1112747496592289804/FnlYAG5z_normal.jpg,,1117501905868152832,0,False,Twitter for Android,False,0
"b'Bumbs de Parintins recebem R$ 7,6 milhes do Governo do Amazonas e da Coca-Cola https://t.co/rnA77F5RMk'",2019-04-14 18:56:31,,pt,b'None',,49,6720,b'None',,2936618068,2014-12-22 06:59:23,False,False,http://www.parintins24horas.com.br,4,660,False,,671,True,b'Parintins 24 horas',pt,Parintins24hs,False,C0DEED,http://pbs.twimg.com/profile_images/805544144655568898/lC-eJpet_normal.jpg,,1117501908082659328,0,False,IFTTT,False,0
"b'E super apoiamos, trabalho pr tds, principalmente pr aqueles q sempre viveram as custas do governo.'",2019-04-14 18:56:35,,pt,b'None',,22546,15333,"b'Casada a 16 anos, me de 2 bbs lindos de viver, poltica passei a me importar,  estou no tt pr relacionamentos amorosos, pois j tenho o meu, DM no rola...'",,1040707537488826369,2018-09-14 21:03:07,False,False,,0,2307,False,,2969,True,b'Jacqueline Mantovani Brasil',pt,JacqMant,False,F5F8FA,http://pbs.twimg.com/profile_images/1112657147052130306/nJwTerTO_normal.jpg,,1117501924792840192,0,False,Twitter for Android,False,0
"b'""A recuperao continuada do rendimento das famlias, em termos reais, comeou ainda no Governo de Passos Coelho. A https://t.co/vvMnF46JGF'",2019-04-14 18:56:40,,pt,b'None',,1306,1358,b'Cantor country radicado nos Alpes suos a exercer funes de mdico-cirurgio numa repartio de finanas local. Gave u a picture about me?',,21933380,2009-02-25 23:05:14,False,False,,0,567,False,,779,False,b'Joo Maria Condeixa',en,JMCondeixa,False,DFF5F6,http://pbs.twimg.com/profile_images/783076810904965121/aRK2dE5c_normal.jpg,,1117501945550340102,0,False,Twitter for iPhone,False,0
b'RT com os ps porque com as mos estou aplaudindp',2019-04-14 18:56:51,,pt,b'None',,12,93,b'T com fome',Brasil,119731114,2010-03-04 13:38:54,False,False,,0,91,False,,175,False,b'Sarah',pt,lyma_sarah,True,DBE9ED,http://pbs.twimg.com/profile_images/1115679131243560960/ZPYnsZno_normal.jpg,,1117501993004802049,0,False,Twitter for Android,False,0
b'verdade!\n',2019-04-14 18:56:53,,pt,b'None',,10108,11075,"b'Arlene Silvacidad br, crist que sonha com um Brasil mais justo. Busco e compartilho informaes para melhor entendermos o que acontece no Brasil e no mundo.'",,954363642539102208,2018-01-19 14:43:18,False,False,,0,830,False,,1223,False,b'GQP-Fazendo a Leitura Correta dos Fatos!',pt,arsol2018,False,000000,http://pbs.twimg.com/profile_images/1112919050798104576/-ok_mZ7g_normal.jpg,,1117501998939688960,0,False,Twitter Web App,False,0
"b'O GOVERNO APONTA PARA A IMPUNIDADE.""\nhttps://t.co/dWTkDht8mA'",2019-04-14 18:56:55,,pt,b'None',,790,188,b'Professora aposentada.\nSigo quem tem algo a dizer (escrever?).',"Porto Alegre, Brasil",1086686179184033792,2019-01-19 18:05:49,False,False,,0,9,False,,69,True,b'Vera Lucia Saccilotto Leal',en,SaccilottoLeal,False,F5F8FA,http://pbs.twimg.com/profile_images/1095753534258204672/fHkn_xvr_normal.jpg,,1117502008238514176,0,False,Twitter Web Client,False,0
"b'@allantercalivre Se o governo no fizesse o que fez, hoje o Brasil estaria parado em uma greve dos caminhoneiros. E https://t.co/7wwcOguHA3'",2019-04-14 18:56:56,,pt,b'None',,1210,82,b'So Paulo',,1109976727139348480,2019-03-25 00:34:08,False,False,,0,8,False,,45,True,b'Susi Alves',pt,SusiAlves14,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1117502012990611457,0,False,Twitter for Android,False,0
"b'""Presidente Bolsonaro diz que crimes do Holocausto podem ser perdoados\'\' \nEstamos em um governo genocida.\nCan the H https://t.co/bbieOTw0Ep'",2019-04-14 18:57:01,,pt,b'None',,5592,5149,b'#ELENO\nKawaii from the womb to the tomb.\nGenderfluid\n\nhttps://www.instagram.com/onegai_yaoi?r=nametag',"Almirante Tamandaré, Brasil",1012038448780382208,2018-06-27 18:22:23,False,False,http://onegai-hentai.tumblr.com/,0,124,False,,144,False,b'Mahou Shoujo',pt,onegai_hentai,True,000000,http://pbs.twimg.com/profile_images/1076699469813612544/ngBi12c-_normal.jpg,,1117502034452918272,0,False,Twitter Web Client,False,0
b'@MomentsBrasil Edu Bozo  um Jumento',2019-04-14 18:57:02,,pt,"b""Place(_api=None, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='So Paulo', full_name='So Paulo, Brasil', country_code='BR', country='Brasil', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]), attributes={})""",,124780,253728,b'None',,1175390274,2013-02-13 14:03:19,False,False,,85,2825,False,,571,True,b'alexandre gobbis',pt,xandaodalapa,True,C0DEED,http://pbs.twimg.com/profile_images/952583619654176768/eZPnZTM6_normal.jpg,,1117502038362005504,0,False,Twitter for Android,False,0
"b'@gleisi Muito bem lembrado leis por que este governo no est preocupado com o desemprego, isso est mais do que pr https://t.co/adStB5Yzca'",2019-04-14 18:57:03,,pt,b'None',,0,44,b'None',,1057734162239627264,2018-10-31 20:40:50,False,False,,0,2,False,,31,True,b'MARIA EDI MARQUES DA ROSA',en,MARIAEDIMARQUE1,False,F5F8FA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1117502041230925824,0,False,Twitter for Android,False,0
b'plenissima lendo o felipq neto falar mal do bozo e quase perdi o nibus',2019-04-14 18:57:05,,pt,b'None',,2949,116943,b'lm ag kcc bvb',larissa ,1581685590,2013-07-09 23:41:33,False,False,,31,9328,False,,6379,False,b'lizandra',pt,scartixsue,True,FFFAFA,http://pbs.twimg.com/profile_images/1116164671097253888/_kwneDBA_normal.jpg,,1117502050152087555,0,False,Twitter for Android,False,0
"b'Todo ano sofremos com queimadas em Roraima, no entanto, sai governo e entra governo e no h discusso sobre protoc https://t.co/IUUmdTTE9f'",2019-04-14 18:57:10,,pt,b'None',,33,3724,b'None',Brasil - Roraima - Boa vista,49726245,2009-06-22 19:00:29,False,False,http://www.rubenssavaris.com,1,100,False,,342,False,b'Rubens Savaris',pt,rubensleal,True,BADFCD,http://pbs.twimg.com/profile_images/1167318093/magrelo_normal.jpg,,1117502070620344326,0,False,Facebook,False,0
"b'No  pq hj tem #GameofThronesSeason8 q vamos dar refresco pro BOZO. \n\nHei, Bozo! Vc  muito burro e vacilo.\n\n dias de vergonha.'",2019-04-14 18:57:13,,pt,b'None',,2864,7289,b'Percorrendo tudo at voltar. \nRT multifacetado.',Brazil,51495342,2009-06-27 17:18:49,False,False,,4,257,False,,887,False,b'Robson Abreu',pt,robsonabreu,True,131516,http://pbs.twimg.com/profile_images/1115934256298102784/wXFSYzZ9_normal.jpg,,1117502082213457923,0,False,Twitter for Android,False,0
b'@Farod @leilaaguia Acho q/ caiu a ficha de q/agora ela  deputada e pelo partido do PR Se a palavra dela j tinha https://t.co/2Q5pLXVI4d',2019-04-14 18:57:13,,pt,b'None',,6958,5497,"b'Direita, por um Brasil melhor para meu filho. Estes somos ns: maiores que parecemos, mais fortes do que imaginam'","Curitiba, Brasil",839061206,2012-09-22 04:13:39,False,False,,0,1186,False,,1934,True,b'Roberto',pt,MonteirovfR,True,C0DEED,http://pbs.twimg.com/profile_images/1112743317828194304/IP46nhHJ_normal.jpg,,1117502085124317186,0,False,Twitter for Android,False,0
b'Treta. E a dotora sabe bem. https://t.co/RG9pUJpCjy',2019-04-14 18:57:18,,pt,b'None',,16911,44944,"b'Wut, Wut gegen das Sterben des Lichts. Komponist. Forscher.'",,66359307,2009-08-17 13:57:38,False,False,http://www.josejuliolopes.eu,24,1241,False,,1033,False,b'jloopz',en,jloopz,True,000000,http://pbs.twimg.com/profile_images/1101018380096757760/13z7JSPo_normal.jpg,,1117502104103469056,0,False,Twitter for iPhone,False,0
"b'@lucia_heinz @azevedofonseca @BolsonaroSP @opropriolavo A culpa nao  do Paulo Freire, ele deixou a ""receita pronta https://t.co/y2moYqKLEm'",2019-04-14 18:57:20,,pt,b'None',,2085,502,"b'Gestor e Corretor de Imveis. A prepotncia te faz forte por um dia; a humildade, para sempre.'","Andradina, Brasil",1027761866704072704,2018-08-10 03:41:38,False,False,,0,27,False,,104,True,b'Rodrigo Boreli',pt,RoBoreli,False,F5F8FA,http://pbs.twimg.com/profile_images/1112135479162474497/LOm6op8H_normal.jpg,,1117502113712627712,0,False,Twitter for Android,False,0
b'RT no execelente texto da @CarlaPola sobre o governo do Presidente @jairbolsonaro',2019-04-14 18:57:26,,pt,b'None',,8576,1529,"b'Regras da casa:\ndebater,  bom. Ofender,  block.'","Rio de Janeiro, Brasil",1047889373398806528,2018-10-04 16:41:10,False,False,,0,382,False,,344,False,b'Claudia L.',pt,Tati_Lem,False,000000,http://pbs.twimg.com/profile_images/1079945606427230211/YIZSyKyl_normal.jpg,,1117502139360776197,0,False,Twitter for Android,False,0
b'ISSO  SERI(O CARALHO???? EU ACABEI DE FALAR SOBRE MEU LATTES AAAAAAAAAAAAAAAAAAA',2019-04-14 18:57:27,,pt,b'None',,29166,13130,"b'""i\'m the one who had to learn to build a heart made of armor."" Feio, incompetente, alcolatra, gaymer, atleta e SAGITARIANO '",Manaus,278530276,2011-04-07 13:16:50,False,False,https://www.instagram.com/antoniofurtadojr_,0,514,False,,669,False,"b""A shit in god's name""",pt,antoniofurtadoj,False,0099B9,http://pbs.twimg.com/profile_images/1088614653289213953/WLM3I7HR_normal.jpg,,1117502141961330691,0,False,Twitter Web Client,False,0
"b'Jos Brando:\n\nBolsonaro vai tirar reas da Petrobrs de R$ 3,2 trilhes e vender por R$ 100 bi\n\nInicialmente, em https://t.co/KqI71eIcH1'",2019-04-14 18:57:28,,pt,b'None',,14,30311,"b'O velho safado negaceia, salta de banda, se esquiva de soslaio, pe o guizo na ona, pula a cerca e sai de esguelha.'",Rio de Janeiro,180786102,2010-08-20 13:43:22,False,False,https://www.facebook.com/ForumDosComunistasDoPSol,22,456,False,,318,False,b'Sergio Granja',es,SergioGranja,True,C0DEED,http://pbs.twimg.com/profile_images/814640522975465472/A5-SxpHS_normal.jpg,,1117502147652980738,0,False,Facebook,False,0
b'@FelipeSmith___ @WalterC45230671 @republica_ctba Agncia de viagens eu tenho a liberao de pagamento do governo fe https://t.co/t0h6e5aGVT',2019-04-14 18:57:29,,pt,b'None',,502,278,b'Fortaleza',,1114564597711814656,2019-04-06 16:24:42,False,False,,0,10,False,,5,True,b'carlosandreveras',pt,fortaltricolor1,False,F5F8FA,http://pbs.twimg.com/profile_images/1114564826284556299/Ze1Rz2n2_normal.jpg,,1117502148458307589,0,False,Twitter for Android,False,0
b'@BolsonaroSP Se ns quisssemos essa poltica de conselhos teramos mantido o PT no governo. Votamos em Bolsonaro https://t.co/XINjNfVUJW',2019-04-14 18:57:42,,pt,b'None',,4076,18496,"b'No sigo, no retuto, no discuto, no quero acordo com petralhas. Votei em Bolsonaro. '","Brasília, Brazil",1031523727123591169,2018-08-20 12:49:56,False,False,,0,2045,False,,2108,True,b'Anaxmenes',en,Anaxmenes1,True,F5F8FA,http://pbs.twimg.com/profile_images/1112307878034137089/0iLydgSK_normal.jpg,,1117502205807013888,0,False,Twitter for iPhone,False,0
b'Governo extingue mais de 13 mil cargos efetivos para desburocratizar a mquina pblica https://t.co/6PYLqZVD3f',2019-04-14 18:57:51,,pt,b'None',,6489,8486,b'None',,2805659562,2014-09-12 14:49:47,False,False,,0,206,False,,307,True,b'NELSON DE PAULA',pt,depaulanelson,False,C0DEED,http://pbs.twimg.com/profile_images/1115599370940903425/1X07pDyC_normal.png,,1117502243605860352,0,False,Facebook,False,0
"b'um professor meu postou um vdeo do bozo dizendo que no h pesquisa em universidade pblica, e no grupo tem uns bolsominions'",2019-04-14 18:57:54,,pt,"b""Place(_api=None, id='e04e19908e744e1b', url='https://api.twitter.com/1.1/geo/id/e04e19908e744e1b.json', place_type='city', name='So Cristvo', full_name='So Cristvo, Brasil', country_code='BR', country='Brazil', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-37.340932, -11.117221], [-37.340932, -10.831079], [-37.090868, -10.831079], [-37.090868, -11.117221]]]), attributes={})""",,17979,90021,b'nothing left to say',"Aracaju, BR",26137494,2009-03-24 00:52:12,False,False,http://ultrasonico.tumblr.com,115,1382,False,,606,False,b'4/26',en,oericaian,True,131516,http://pbs.twimg.com/profile_images/1117051238837886976/ztv8CB32_normal.jpg,,1117502253575938048,0,False,Twitter for iPhone,False,0
"b'Nao importa se vai haver queda nas aes, o que importa  que o povo que  o maior acionista da Petrobras quer sabe https://t.co/5shbbfAw9I'",2019-04-14 18:57:55,,pt,b'None',,2173,1688,"b'Pesquisador, coerente e imparcial.'",,1053086024673488896,2018-10-19 00:50:48,False,False,,0,1051,False,,2364,True,b'Carlos Henrique',pt,CarlosH57929210,False,F5F8FA,http://pbs.twimg.com/profile_images/1064808877861031936/niuo5SM4_normal.jpg,,1117502258437079040,0,False,Twitter for Android,False,0
b'Parabns Sr Presidente!! #JB4Milhoes',2019-04-14 18:57:58,,pt,b'None',,37596,5112,"b'A minha famlia e razo do meu viver  Empresria , Matematica , Produtora Rural , amante de uma poltica justa e honesta #DireitaUnida'","Miracema, RJ ",294630436,2011-05-07 13:56:13,False,False,,1,2966,False,,3007,True,b'CINARA NOVIS',en,CNovis,False,C0DEED,http://pbs.twimg.com/profile_images/1112810482199662592/dpJOfs_L_normal.jpg,,1117502270139195392,0,False,Twitter for iPhone,False,0
b'@luciano_hang Genial! @jairbolsonaro @BolsonaroSP @CarlosBolsonaro tem que chamar o Luciano Hang para dar umas idei https://t.co/FqEOleq6Sk',2019-04-14 18:58:03,,pt,b'None',,29910,173072,"b'Professor of Law & Lawyer. Information Technology, Intelligence, Defense, Robotics, Drones, Aviation, Space, AI, Science & Technology, Bioelectronics.'",,20275809,2009-02-06 21:53:40,False,False,http://www.direitodainformatica.com.br,391,31216,False,,17842,False,b'Paulo Sa Elias',en,paulosaelias,True,352726,http://pbs.twimg.com/profile_images/873259179242397698/YUp3LIXo_normal.jpg,,1117502291651833858,0,False,Twitter Web Client,False,0
"b'@danineves_2019 Acho que ele no vai responder a uma pergunta nesses termos, mas gostei que foi perguntada nesses t https://t.co/uziDZ02Tbw'",2019-04-14 18:58:04,,pt,b'None',,3439,478,"b'Mesmo se eu conseguisse explicar tin-tin por tin-tin, voc no acreditaria...'","São José do Rio Preto, Brasil",817337740979269632,2017-01-06 11:51:17,False,False,http://nicolas-pelicioni.blogspot.com.br/,0,89,False,,145,True,b'Nicolas Pelicioni',pt,NPelicioni,False,F5F8FA,http://pbs.twimg.com/profile_images/1094772659106263048/zjW2Mxw8_normal.jpg,,1117502297435770890,0,False,Twitter for Android,False,0
"b'O governo do Bozo apenas legitima a homofobia, o racismo, a xenofobia e o machismo.  como se dissesse a seus segui https://t.co/XsCoP7m67Y'",2019-04-14 18:58:05,,pt,b'None',,6,87,b'None',"Sao Paulo, Brazil",1084835923542638597,2019-01-14 15:33:34,False,False,,0,2,False,,58,True,b'Flavio Jose de Oliveira',en,FlavioJosedeOl6,False,F5F8FA,http://pbs.twimg.com/profile_images/1084836513517584384/4BOzpWer_normal.jpg,,1117502300610756611,0,False,Twitter Web App,False,0
b'@Gilsond89424345 O prprio governo de Israel postou o vdeo para todos ouvirem',2019-04-14 18:58:12,,pt,b'None',,6407,9122,b'A injustia em um Lugar qualquer  uma ameaa a justia em todo lugar  (M.L.K)',,792095187631767552,2016-10-28 20:06:23,False,False,,1,71,False,,73,False,b'Orlando',pt,Orlando_il,False,000000,http://pbs.twimg.com/profile_images/1108195330464669696/Ed0J6P9x_normal.png,,1117502329480200193,0,False,Twitter for Android,False,0
b'Pena que no vai acontecer nada',2019-04-14 18:58:27,,pt,b'None',,8555,5752,"b""'E conhecereis a verdade, e a verdade vos libertar'. -------- Joo 8:32 -------- Leia a Bblia -----\nCristo - Conservador - Marido - Pai""","Juiz de Fora, Brasil",1059447610187112448,2018-11-05 14:09:28,False,False,http://www.bibliaonline.com.br,0,688,False,,1172,True,b'Carlos Magalhes ',pt,Capmagalhaes,False,F5F8FA,http://pbs.twimg.com/profile_images/1072491284198232065/v9Q4DTdK_normal.jpg,,1117502393451724801,0,False,Twitter for Android,False,0
"b'Dinheiro curto, economia em frangalhos, caos poltico e social. Um dbil mental comandando o pas.\nhttps://t.co/8qy9XQcR65'",2019-04-14 18:58:29,,pt,b'None',,5944,2304,"b""there is a crack in everything, that's how the light gets in""",,61499757,2009-07-30 14:22:47,False,False,,3,247,False,,1059,False,b'Thas Lacaz',fr,thaislacaz,True,FFFFFF,http://pbs.twimg.com/profile_images/1116760785500479490/vmwcZTrz_normal.png,,1117502404067459073,0,False,Twitter Web App,False,0
b'@PauloBa30395640 @MaluRenault O governo equatoriano  um conjunto de pilantras com canalhas...',2019-04-14 18:58:32,,pt,b'None',,43751,165938,b'None',,3506114175,2015-08-31 22:24:57,False,False,,15,2960,False,,1718,True,b'Gabriel  Lula da Silva. quero Lula LiVRe j',pt,Gabriel6828,False,C0DEED,http://pbs.twimg.com/profile_images/1079724664916721665/2pQjLNCM_normal.jpg,,1117502415350185984,0,False,Twitter for Android,False,0
"b'@FabioPorchat @DaniloGentili Tempos sombrios? Mas voc apoia esse tipo de candidato, ou estou errado?! A ditadura no seria do Bozo?!'",2019-04-14 18:58:35,,pt,b'None',,0,3,b'None',,4119475426,2015-11-05 12:55:13,False,False,,0,2,False,,75,True,b'Cleiton lima',pt,Cleitonlima07,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1117502425475231745,0,False,Twitter for Android,False,0
"b'Uau, no estavam trabalhando pouco para ganhar tanta grana?'",2019-04-14 18:58:35,,pt,"b""Place(_api=None, id='c3051ecc6dcbd899', url='https://api.twitter.com/1.1/geo/id/c3051ecc6dcbd899.json', place_type='city', name='Porto Ferreira', full_name='Porto Ferreira, Brasil', country_code='BR', country='Brasil', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-47.554834, -21.935555], [-47.554834, -21.755949], [-47.335292, -21.755949], [-47.335292, -21.935555]]]), attributes={})""",,23158,39525,"b'direitaFeliz\nConvicto com a direita, adepto do capitalismo e armamentista. Apoiador da ordem, disciplina, da religiosidade, da famlia e defensor da propriedade'",,846188734013980672,2017-03-27 02:34:50,False,False,,0,1822,False,,2638,True,b'JoseSalviatto',pt,direitaFeliz,True,F5F8FA,http://pbs.twimg.com/profile_images/1024150892260610048/TT7hTP5-_normal.jpg,,1117502427257810945,0,False,Twitter for Android,False,0
b'Dilma defendendo ao do Governo Bolsonaro. Aaaaaaaaa https://t.co/5bB2cNFKCq',2019-04-14 18:58:38,,pt,b'None',,1979,30741,b'Uma sucesso de chatices',Brazil,56457949,2009-07-13 18:52:59,False,False,,67,1727,False,,312,False,b'Samuel',pt,SamTadeu,True,022330,http://pbs.twimg.com/profile_images/1117250758968315904/qfxvAFjo_normal.jpg,,1117502441560399872,0,False,Twitter for Android,False,0
b'@saraiva_srta Est seguindo a linha do bozo. Kkkk',2019-04-14 18:58:39,,pt,b'None',,3050,38120,b'None',,860705977540243456,2017-05-06 04:01:10,False,False,,3,179,False,,1617,True,b'Me',pt,Love_ev3rything,False,F5F8FA,http://pbs.twimg.com/profile_images/1108473947048288257/vdBA-At__normal.jpg,,1117502442919407622,0,False,Twitter for Android,False,0
"b'@paulogor @PaulaLavigne @DaniloGentili Gentalha perniciosa, parasita, incompetente e invejosa! Nada mais fazem a n https://t.co/W4wtHGhNN8'",2019-04-14 18:58:45,,pt,"b""Place(_api=None, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='So Paulo', full_name='So Paulo, Brasil', country_code='BR', country='Brasil', bounding_box=BoundingBox(_api=None, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]), attributes={})""",,56772,41021,"b'Somos a memria que temos e a responsabilidade que assumimos. Sem memria, no existimos; sem responsabilidade, talvez no mereamos existir.'",Brasil,54322278,2009-07-06 20:28:22,False,False,,8,3766,False,,4651,True,b'SANDRA FERNANDES',pt,UNA2010,True,C0DEED,http://pbs.twimg.com/profile_images/1058483418269474817/Cddwtb6x_normal.jpg,,1117502470186467329,0,False,Twitter for Android,False,0
b' tanta noticia ruima (a maioria sobre o bozo) que a vontade que d  de voltar pro meio do mato e ficar desconectado do mundo',2019-04-14 18:58:46,,pt,b'None',,2528,1421,"b""No, if I take my glasses off I can't tell how many fingers ur holding up""",,88966942,2009-11-10 16:46:25,False,False,,1,106,False,,411,False,b'Vitria',en,VitoriiaGomes,True,642D8B,http://pbs.twimg.com/profile_images/1081277492638507009/Krh1lgNv_normal.jpg,,1117502474020110338,0,False,Twitter for iPhone,False,0
"b'@tomastricolor1 @benebarbosa_mvb @AnaPaulaVolei Essa no  a questo. Bolsonaro foi eleito sendo o pior candidato, https://t.co/EuQvrK4w6H'",2019-04-14 18:58:49,,pt,b'None',,1022,93,b'None',,3076355853,2015-03-07 03:15:43,False,False,,0,6,False,,61,True,b'Arthur Lopes',pt,tuca_nos,False,C0DEED,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1117502486636650496,0,False,Twitter for Android,False,0
"b'@alefrotabrasil E vc chegou, botou banca no gab. do, ento Dep. Bolsonaro, e nada fez seno surfar na ""Onda Bolsona https://t.co/PpAmtcFu8A'",2019-04-14 18:58:50,,pt,b'None',,6430,1122,b'Bolsonaro Presidente. Servidora do Ministrio da Justia e Segurana Pblica.',,982437140830269442,2018-04-07 01:57:21,False,False,,0,205,False,,352,False,b'Silvana Maria',pt,SilSilveira1307,False,000000,http://pbs.twimg.com/profile_images/1072245393180766208/O4x7280V_normal.jpg,,1117502491489382400,0,False,Twitter Web Client,False,0
